User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Product,User_Favourite_Subcategory,Purchase_Avg
51-55,F,1,C,3,1,P00000105,20.0,6895.142857142857
51-55,F,1,C,1,10,P00003426,10.0,5756.545454545455
0-17,M,0,A,5+,5,P00003693,6.0,3152.5
18-25,M,0,A,1,5,P00004008,4.0,4592.1
18-25,M,0,A,2,16,P00000101,40.0,2926.0
36-45,F,1,B,1,5,P00004568,4.0,993.5
18-25,M,0,A,2,16,P00001575,40.0,5901.0
0-17,M,0,A,2,3,P00002627,27.0,5473.4
46-50,F,1,B,4,3,P00005394,20.0,5337.578947368421
55+,F,1,C,1,5,P00005254,6.0,5092.133333333333
36-45,M,1,B,5+,3,P00001575,14.0,7935.692307692308
46-50,F,1,B,1,16,P00000718,6.0,3528.8571428571427
26-35,M,0,B,3,3,P00005627,20.0,8464.714285714286
46-50,F,1,B,2,3,P00005776,10.0,11658.135135135135
55+,F,1,C,3,10,P00005871,20.0,2564.1111111111113
26-35,M,0,B,1,8,P00009159,30.0,5287.5
46-50,F,1,C,3,15,P00001282,6.0,2039.8461538461538
51-55,F,1,C,3,3,P00002052,24.0,4768.153846153846
26-35,M,0,A,4,6,P00001576,20.0,7444.722222222223
18-25,M,0,A,1,16,P00000772,36.0,2030.8
55+,F,1,C,1,3,P00003451,4.0,1711.4545454545455
51-55,F,1,C,2,16,P00005857,44.0,5136.0
36-45,M,0,A,2,3,P00012789,20.0,7843.333333333333
36-45,M,0,A,3,12,P00004405,18.0,6510.4
46-50,F,1,B,1,11,P00006603,20.0,8657.09090909091
26-35,M,0,A,1,17,P00011310,10.0,4195.45
0-17,M,0,A,2,10,P00026377,7.0,5348.1
26-35,M,0,B,1,5,P00001156,4.0,2315.0
26-35,M,0,A,1,4,P00000809,7.0,6914.857142857143
46-50,F,1,C,1,17,P00013845,12.0,6863.0
36-45,M,0,A,2,11,P00000610,10.0,6801.578947368421
0-17,M,0,A,2,1,P00001575,3.0,4153.181818181818
36-45,F,1,B,2,3,P00010945,40.0,6534.625
55+,F,1,C,5+,11,P00012169,3.0,7093.818181818182
0-17,M,0,A,1,5,P00001229,30.0,2512.9473684210525
51-55,F,1,C,1,4,P00080927,4.0,3622.722222222222
51-55,F,1,C,1,17,P00002084,28.0,2713.7368421052633
46-50,F,1,B,2,18,P00000718,12.0,10218.433333333332
51-55,F,1,C,1,16,P00000526,20.0,6098.071428571428
0-17,M,0,A,5+,15,P00023211,12.0,3375.4615384615386
36-45,F,1,B,1,8,P00010760,10.0,5832.076923076923
51-55,F,1,C,2,17,P00035299,32.0,8871.90909090909
18-25,M,0,A,2,17,P00001029,12.0,4298.416666666667
51-55,F,1,C,3,4,P00002052,30.0,6475.3
51-55,F,1,C,5+,20,P00009929,14.0,11390.552631578947
26-35,M,0,A,2,5,P00003936,18.0,1215.9166666666667
46-50,F,1,B,2,5,P00016536,40.0,3565.5
36-45,M,0,B,1,4,P00015354,40.0,3044.133333333333
55+,F,1,C,2,17,P00017257,20.0,5458.083333333333
36-45,M,0,B,1,4,P00001229,4.0,4940.9
18-25,M,0,A,1,4,P00016051,12.0,1350.4545454545455
55+,F,1,C,1,15,P00010731,18.0,2168.4210526315787
26-35,M,0,A,5+,8,P00020941,7.0,10870.538461538461
46-50,F,1,B,3,10,P00008627,42.0,2226.3846153846152
51-55,F,1,C,2,9,P00017572,30.0,10705.272727272728
26-35,M,0,B,2,15,P00003426,30.0,1081.7
55+,F,1,C,1,4,P00006980,4.0,2482.55
46-50,F,1,B,2,4,P00001976,28.0,4706.615384615385
51-55,F,1,C,5+,11,P00024235,42.0,7293.111111111111
46-50,F,1,B,1,4,P00003235,6.0,2290.9285714285716
46-50,F,1,B,1,10,P00006962,18.0,2734.8
55+,F,1,C,2,10,P00003708,24.0,4226.066666666667
36-45,F,1,B,1,4,P00001790,8.0,4586.363636363636
0-17,M,0,A,1,5,P00008353,40.0,7340.0
26-35,M,0,A,1,10,P00005606,6.0,4525.764705882353
18-25,M,0,A,2,10,P00004697,42.0,4627.0
51-55,F,1,C,4,5,P00001282,4.0,1340.2727272727273
26-35,M,0,A,3,10,P00001976,4.0,2441.1
36-45,M,1,B,4,11,P00000953,7.0,5353.0
55+,F,1,C,2,10,P00012615,18.0,4033.8
51-55,F,1,C,2,4,P00002387,40.0,4486.307692307692
36-45,M,0,B,5+,3,P00004911,4.0,6699.7
55+,F,1,C,2,17,P00000285,30.0,5822.785714285715
36-45,M,0,B,1,10,P00002084,16.0,4798.0
26-35,M,0,B,4,10,P00020941,4.0,6315.454545454545
26-35,M,0,A,3,5,P00003913,30.0,3469.8947368421054
46-50,F,1,B,1,16,P00006098,13.0,7837.7
55+,F,1,C,3,16,P00045685,14.0,9296.4
55+,F,1,C,1,8,P00001853,21.0,4989.285714285715
18-25,M,0,A,2,10,P00008564,44.0,2488.4
0-17,M,0,A,2,10,P00004150,36.0,5050.9473684210525
36-45,F,1,B,1,16,P00008270,18.0,6257.066666666667
18-25,M,0,A,2,17,P00005989,6.0,5031.076923076923
51-55,F,1,C,1,4,P00004907,6.0,4982.388888888889
51-55,F,1,C,1,9,P00002627,30.0,7463.090909090909
46-50,F,1,B,3,17,P00011630,40.0,4710.470588235294
51-55,F,1,C,2,17,P00002538,10.0,5392.0
36-45,M,0,B,1,2,P00006469,12.0,4192.9
36-45,M,0,A,5+,11,P00016734,14.0,7079.176470588235
0-17,M,0,A,5+,4,P00004189,20.0,6865.631578947368
26-35,M,0,A,2,11,P00007992,7.0,7602.785714285715
26-35,M,0,B,2,5,P00006213,44.0,1899.5833333333333
0-17,M,0,A,3,17,P00001110,4.0,2866.4
36-45,M,0,B,1,4,P00011826,4.0,5044.263157894737
26-35,M,0,B,2,17,P00009405,44.0,2570.0
36-45,F,1,B,2,16,P00001409,4.0,2426.818181818182
36-45,F,1,B,2,17,P00011826,30.0,1996.1666666666667
26-35,M,0,A,5+,7,P00000953,14.0,5425.727272727273
0-17,M,0,A,5+,10,P00019774,30.0,3660.785714285714
51-55,F,1,C,2,3,P00005261,20.0,3953.0833333333335
55+,F,1,C,1,16,P00001229,8.0,3860.714285714286
46-50,F,1,B,2,10,P00001976,30.0,6218.733333333334
46-50,F,1,C,2,5,P00011630,4.0,3004.5
26-35,M,0,B,2,17,P00000205,8.0,2935.4210526315787
18-25,M,0,A,1,12,P00004405,6.0,3525.0
46-50,F,1,B,5+,3,P00018406,14.0,7719.5
18-25,M,0,A,2,16,P00001575,8.0,3291.5
51-55,F,1,C,1,7,P00027776,7.0,7553.1578947368425
18-25,M,0,A,1,10,P00005254,45.0,3833.0
0-17,M,0,A,2,1,P00002379,20.0,4267.285714285715
55+,F,1,C,3,17,P00008171,35.0,8082.5
26-35,M,0,B,2,10,P00006603,30.0,3403.0
55+,F,1,C,2,16,P00024478,36.0,3270.4
26-35,M,0,B,4,10,P00029019,7.0,4439.9
51-55,F,1,C,3,4,P00015001,20.0,3546.133333333333
36-45,F,1,B,1,17,P00012393,44.0,920.0909090909091
0-17,M,0,A,5+,4,P00004606,28.0,8463.777777777777
36-45,M,0,A,5+,3,P00000070,10.0,7925.777777777777
0-17,M,0,A,3,17,P00003982,30.0,7679.538461538462
46-50,F,1,B,1,1,P00018329,7.0,6359.5
18-25,M,0,A,2,1,P00013748,18.0,2582.157894736842
46-50,M,1,B,2,18,P00003382,10.0,10984.825
36-45,F,1,B,3,3,P00001575,20.0,4946.882352941177
0-17,M,0,A,2,5,P00023709,18.0,2392.5384615384614
26-35,M,0,B,1,17,P00000247,20.0,1345.7272727272727
0-17,M,0,A,1,16,P00012592,30.0,5658.6
36-45,F,1,B,2,4,P00000404,30.0,7812.7
55+,F,1,C,1,11,P00004002,42.0,5180.8125
55+,F,1,C,1,4,P00010737,40.0,3662.8
51-55,F,1,C,3,7,P00004752,20.0,8192.153846153846
46-50,F,1,B,1,3,P00012615,28.0,6674.7692307692305
36-45,M,0,B,2,12,P00000947,20.0,5261.0
51-55,F,1,B,5+,12,P00013941,10.0,5575.7
51-55,F,1,C,2,9,P00004405,18.0,7501.2307692307695
0-17,M,0,A,1,5,P00029141,12.0,4283.272727272727
51-55,F,1,C,1,10,P00006275,4.0,1577.2857142857142
51-55,F,1,C,1,16,P00019487,4.0,1410.2666666666667
36-45,F,1,B,2,5,P00007305,4.0,3091.909090909091
0-17,M,0,A,2,15,P00000936,10.0,5277.7
36-45,F,1,B,1,10,P00000070,8.0,5008.105263157895
51-55,F,1,C,1,10,P00031814,3.0,4220.0
46-50,F,1,B,2,17,P00000247,12.0,4350.25
36-45,F,1,B,1,5,P00000518,28.0,4372.533333333334
26-35,M,0,A,2,3,P00001794,18.0,3285.153846153846
26-35,M,0,B,2,5,P00003227,16.0,3372.1176470588234
46-50,F,1,B,2,10,P00001575,7.0,7538.090909090909
36-45,M,0,B,2,5,P00000205,4.0,3431.0
0-17,M,0,A,3,10,P00001576,18.0,4506.142857142857
36-45,M,0,B,2,4,P00000404,28.0,6389.466666666666
51-55,F,1,C,2,4,P00005873,30.0,2279.1666666666665
46-50,F,1,B,1,12,P00001409,40.0,7526.058823529412
55+,F,1,C,2,4,P00000772,18.0,3095.8
51-55,F,1,C,1,11,P00008564,18.0,6921.2
51-55,F,1,C,1,10,P00012072,4.0,3416.8571428571427
36-45,F,1,B,2,2,P00028337,20.0,4331.363636363636
26-35,M,0,B,2,8,P00025982,10.0,4519.705882352941
0-17,M,0,A,1,5,P00017709,42.0,1157.2666666666667
18-25,M,0,A,1,16,P00029964,6.0,7765.785714285715
51-55,F,1,C,2,17,P00014882,7.0,5910.1
36-45,M,1,A,3,13,P00008604,20.0,11598.363636363636
46-50,F,1,B,2,12,P00000337,7.0,7412.071428571428
26-35,M,0,A,5+,1,P00004405,27.0,6028.219512195122
36-45,M,1,B,1,12,P00000936,9.0,7676.1
36-45,M,0,A,5+,12,P00010301,7.0,8744.3
55+,F,1,C,1,1,P00004622,20.0,5376.466666666666
51-55,F,1,C,2,4,P00001110,36.0,2489.4166666666665
0-17,M,0,A,2,5,P00007801,20.0,975.8
55+,F,1,C,2,17,P00006349,24.0,2085.0
26-35,M,0,A,1,17,P00003492,9.0,6888.846153846154
36-45,F,1,B,1,12,P00026645,20.0,7616.4375
46-50,F,1,C,1,10,P00075990,40.0,3780.285714285714
36-45,M,0,B,2,5,P00000936,28.0,2478.733333333333
55+,F,1,C,2,3,P00002538,10.0,5117.692307692308
51-55,F,1,C,1,5,P00008564,7.0,4192.2307692307695
26-35,M,0,B,2,3,P00002538,18.0,4943.111111111111
36-45,M,1,B,3,3,P00013941,18.0,5406.166666666667
55+,F,1,C,1,17,P00004232,4.0,3293.4545454545455
0-17,M,0,A,1,3,P00008948,36.0,9973.1
0-17,M,0,A,2,15,P00001085,42.0,2056.0
51-55,F,1,B,4,1,P00003451,7.0,5892.666666666667
36-45,M,0,B,2,15,P00008291,30.0,6139.25
18-25,M,0,A,2,16,P00004405,16.0,2784.705882352941
36-45,F,1,B,2,10,P00000936,4.0,5963.117647058823
18-25,M,0,A,2,10,P00006172,16.0,4332.444444444444
18-25,M,0,A,2,3,P00013678,42.0,3583.4545454545455
26-35,M,0,B,2,10,P00009771,9.0,3965.5454545454545
51-55,F,1,C,2,17,P00006980,20.0,3510.181818181818
51-55,F,1,B,1,7,P00000809,28.0,7570.235294117647
36-45,M,1,B,2,9,P00013324,10.0,10169.363636363636
0-17,M,0,A,4,4,P00002274,8.0,4199.0526315789475
18-25,M,0,A,1,4,P00003913,42.0,760.2727272727273
51-55,F,1,C,5+,16,P00011826,6.0,2513.5
26-35,M,0,A,2,10,P00054908,32.0,2763.4117647058824
36-45,M,0,B,3,20,P00001229,42.0,7057.272727272727
0-17,M,0,A,2,15,P00003072,7.0,4893.933333333333
26-35,M,0,A,3,6,P00014343,9.0,10775.25
46-50,F,1,B,3,15,P00013748,7.0,8426.9
51-55,F,1,C,1,4,P00001457,12.0,5769.307692307692
0-17,M,0,A,3,10,P00004649,4.0,5333.684210526316
26-35,M,0,B,2,11,P00001229,36.0,5829.285714285715
55+,F,1,C,1,17,P00003227,6.0,4886.666666666667
46-50,F,1,B,1,5,P00055576,36.0,3696.8333333333335
36-45,M,1,B,3,12,P00016633,20.0,6461.090909090909
46-50,F,1,B,2,5,P00095675,30.0,3251.1052631578946
26-35,M,0,B,3,5,P00003936,4.0,7108.1
0-17,M,0,A,1,15,P00027939,36.0,2390.8125
18-25,M,0,A,2,5,P00022151,5.0,567.2
46-50,F,1,B,1,3,P00011129,18.0,5265.529411764706
18-25,M,0,A,1,14,P00001575,10.0,11172.466666666667
51-55,F,1,B,5+,20,P00010301,21.0,13346.78125
0-17,M,0,A,2,16,P00012904,28.0,7603.4
36-45,F,1,B,1,5,P00009145,36.0,6227.538461538462
55+,F,1,C,2,12,P00003161,40.0,8355.545454545454
26-35,M,0,B,1,5,P00012964,20.0,2349.235294117647
36-45,M,0,B,1,4,P00019514,12.0,3204.3636363636365
0-17,M,0,A,2,5,P00005627,14.0,5776.818181818182
51-55,F,1,C,2,5,P00001976,40.0,5872.8421052631575
18-25,M,0,A,3,16,P00004082,4.0,6326.1
46-50,F,1,B,1,4,P00008017,30.0,3534.05
0-17,M,0,A,5+,5,P00002370,6.0,5274.263157894737
55+,F,1,C,3,10,P00050923,20.0,3355.3846153846152
26-35,M,0,A,2,17,P00011771,4.0,3132.6363636363635
46-50,F,1,B,3,17,P00002052,36.0,5238.705882352941
26-35,M,0,A,2,3,P00002815,20.0,8633.153846153846
51-55,F,1,C,1,3,P00021890,36.0,1949.0
0-17,M,0,A,1,15,P00005758,4.0,4408.3
51-55,F,1,B,5+,9,P00005057,7.0,8364.7
51-55,F,1,C,1,5,P00002352,42.0,3696.0666666666666
51-55,F,1,C,5+,6,P00004604,3.0,5123.5
46-50,F,1,B,1,5,P00010292,4.0,3638.9
51-55,F,1,C,1,4,P00014020,27.0,4298.666666666667
36-45,M,1,B,2,11,P00002733,45.0,7082.090909090909
36-45,F,1,B,2,17,P00002627,12.0,3710.25
36-45,M,0,B,5+,5,P00000205,36.0,4459.533333333334
46-50,F,1,B,1,10,P00005460,6.0,5252.142857142857
55+,F,1,C,3,10,P00002352,5.0,5491.2
46-50,F,1,B,5+,10,P00023823,5.0,2739.5
36-45,M,1,B,1,12,P00010273,21.0,8534.90909090909
55+,F,1,C,4,11,P00001853,28.0,7470.333333333333
46-50,F,1,B,2,4,P00000205,6.0,882.3529411764706
26-35,M,0,B,2,4,P00003936,4.0,3496.0
46-50,F,1,B,1,10,P00000770,16.0,4901.545454545455
0-17,M,0,A,1,11,P00012617,14.0,4744.692307692308
0-17,M,0,A,1,12,P00012967,14.0,8167.133333333333
0-17,M,0,A,1,15,P00002274,36.0,4359.0
46-50,F,1,B,3,5,P00002346,4.0,2454.8333333333335
18-25,M,0,A,1,10,P00033405,44.0,1601.4
36-45,M,0,A,4,2,P00001156,30.0,7723.5
26-35,M,0,A,2,6,P00003745,7.0,11149.941176470587
18-25,M,0,A,3,4,P00001029,28.0,1834.25
26-35,M,0,B,2,17,P00006540,18.0,4341.117647058823
46-50,F,1,B,2,5,P00006275,20.0,2187.5
18-25,M,0,A,2,17,P00012510,18.0,4671.642857142857
51-55,F,1,C,1,4,P00010326,12.0,4321.823529411765
18-25,M,0,A,2,16,P00002084,28.0,8926.7
46-50,F,1,B,2,3,P00012963,27.0,6257.923076923077
46-50,F,1,C,5+,15,P00003088,20.0,3142.1111111111113
18-25,M,0,A,2,5,P00011594,18.0,5433.823529411765
36-45,F,1,B,3,5,P00005460,16.0,1807.0526315789473
26-35,M,0,B,2,5,P00000070,20.0,4785.375
51-55,F,1,C,5+,4,P00005758,20.0,1716.2
0-17,M,0,A,2,3,P00004649,6.0,4532.6
51-55,F,1,C,2,16,P00019639,6.0,4161.1
46-50,F,1,B,2,11,P00009821,7.0,8742.3
18-25,M,0,A,2,5,P00003072,18.0,5047.133333333333
18-25,M,0,A,2,4,P00011594,4.0,3128.8
26-35,M,0,A,1,10,P00001457,8.0,275.27272727272725
55+,F,1,C,1,3,P00003382,3.0,5423.0
46-50,F,1,B,2,3,P00017642,42.0,9167.888888888889
36-45,M,0,B,2,3,P00012412,4.0,5650.416666666667
55+,F,1,C,3,10,P00003088,18.0,3285.4166666666665
36-45,M,0,A,5+,8,P00021068,10.0,6716.571428571428
36-45,M,0,B,3,20,P00022507,6.0,9661.57142857143
51-55,F,1,C,2,15,P00004008,28.0,5003.055555555556
55+,F,1,C,2,17,P00005254,20.0,3884.8
55+,F,1,C,4,17,P00004358,10.0,5717.625
51-55,F,1,C,3,3,P00004855,10.0,7470.333333333333
26-35,M,0,B,1,10,P00015866,3.0,3292.75
46-50,F,1,B,3,3,P00011594,30.0,11421.272727272728
18-25,M,0,A,2,3,P00002084,3.0,2322.1428571428573
51-55,F,1,C,2,4,P00003227,18.0,3443.5
51-55,F,1,C,2,10,P00017490,14.0,5113.846153846154
36-45,F,1,B,1,4,P00004008,40.0,3646.1176470588234
55+,F,1,C,1,17,P00000215,5.0,3807.5384615384614
0-17,M,0,A,1,17,P00017709,32.0,3969.714285714286
26-35,M,0,B,1,10,P00017122,36.0,2251.4
46-50,F,1,C,1,5,P00000936,20.0,986.9
55+,F,1,C,5+,10,P00026772,9.0,7311.1
0-17,M,0,A,1,15,P00017122,44.0,2256.8
26-35,M,0,A,4,1,P00023511,18.0,6308.7692307692305
36-45,M,0,B,2,5,P00007348,18.0,1654.2307692307693
46-50,F,1,B,2,17,P00019552,30.0,5995.076923076923
51-55,F,1,C,2,4,P00000101,20.0,5577.692307692308
55+,F,1,C,1,9,P00007652,4.0,6169.692307692308
51-55,F,1,C,1,10,P00007781,28.0,3445.4615384615386
46-50,F,1,B,2,10,P00001455,24.0,4205.785714285715
0-17,M,0,A,4,5,P00012789,45.0,4638.8421052631575
46-50,F,1,B,1,10,P00019487,24.0,4293.470588235294
46-50,F,1,B,3,8,P00067334,27.0,6190.428571428572
55+,F,1,C,2,5,P00005989,18.0,1905.5
36-45,M,0,A,2,8,P00003708,14.0,6596.5
46-50,F,1,C,3,4,P00016193,20.0,2860.9473684210525
0-17,M,0,A,2,4,P00001621,4.0,4555.75
51-55,F,1,C,3,5,P00000743,36.0,6497.2307692307695
26-35,M,0,B,1,10,P00004002,4.0,4828.0625
46-50,F,1,B,1,9,P00023185,27.0,7343.416666666667
51-55,F,1,C,3,10,P00009028,18.0,1467.9285714285713
51-55,F,1,C,5+,5,P00000953,24.0,5266.75
26-35,M,0,B,1,4,P00004622,20.0,5920.0
18-25,M,0,A,2,5,P00005871,16.0,6115.583333333333
46-50,F,1,B,3,10,P00003088,18.0,4685.0
26-35,M,0,A,3,8,P00002264,20.0,6520.142857142857
55+,F,1,C,2,9,P00002274,7.0,6619.294117647059
0-17,M,0,A,3,10,P00010042,20.0,2350.0833333333335
51-55,F,1,C,3,10,P00019639,36.0,2458.764705882353
55+,F,1,C,2,5,P00085214,27.0,2566.5
36-45,M,0,B,1,4,P00010017,10.0,2661.4375
51-55,F,1,C,1,17,P00003235,40.0,1210.6153846153845
55+,F,1,C,2,17,P00001575,30.0,3865.9375
55+,F,1,C,2,4,P00002469,44.0,2480.75
36-45,M,0,A,1,11,P00000370,21.0,8658.470588235294
18-25,M,0,A,1,10,P00020073,44.0,6703.3
36-45,F,1,B,2,17,P00001229,4.0,6084.5
55+,F,1,C,3,4,P00001282,12.0,5451.2
36-45,M,0,B,1,10,P00019538,18.0,3035.3
26-35,M,0,B,1,17,P00006470,40.0,4973.75
51-55,F,1,C,3,5,P00000743,6.0,1232.0
55+,F,1,C,4,9,P00003492,20.0,7257.071428571428
55+,F,1,C,1,17,P00009405,27.0,3588.3333333333335
36-45,M,0,B,2,9,P00007305,4.0,7233.363636363636
51-55,F,1,C,1,4,P00001802,4.0,2818.5
51-55,F,1,B,2,3,P00016734,20.0,8688.923076923076
36-45,M,0,B,3,16,P00004002,20.0,2098.8823529411766
0-17,M,0,A,1,10,P00000743,16.0,3462.3076923076924
51-55,F,1,C,2,3,P00002627,30.0,7572.2
18-25,M,0,A,2,9,P00007305,8.0,5437.363636363636
26-35,M,0,A,1,3,P00002675,40.0,4093.8
18-25,M,0,A,2,4,P00003382,21.0,6496.923076923077
46-50,F,1,C,2,4,P00000205,12.0,4111.388888888889
55+,F,1,C,1,10,P00007348,12.0,4065.6
0-17,M,0,A,5+,4,P00003227,18.0,3861.9166666666665
36-45,F,1,B,2,10,P00001853,36.0,3280.3571428571427
51-55,F,1,C,1,5,P00005311,42.0,1934.142857142857
51-55,F,1,C,2,10,P00004008,12.0,4873.538461538462
51-55,F,1,C,4,3,P00006469,7.0,7100.272727272727
51-55,F,1,C,3,5,P00011771,6.0,3518.1428571428573
18-25,M,0,A,4,10,P00001790,4.0,8261.538461538461
0-17,M,0,A,3,15,P00009929,6.0,4780.538461538462
18-25,M,0,A,1,17,P00003658,36.0,1156.9333333333334
55+,F,1,C,2,17,P00009929,12.0,4264.9
46-50,F,1,B,2,5,P00012025,4.0,647.8181818181819
18-25,M,0,A,1,10,P00040352,6.0,1734.6
51-55,F,1,C,2,5,P00003453,6.0,3582.0
36-45,F,1,B,1,7,P00000781,4.0,4957.2
0-17,M,0,A,1,10,P00000795,6.0,4134.928571428572
55+,F,1,C,3,3,P00001455,7.0,4271.916666666667
18-25,M,0,A,1,11,P00009532,12.0,4192.25
18-25,M,0,A,2,3,P00000953,42.0,4589.285714285715
26-35,M,0,A,1,15,P00005621,18.0,1824.6363636363637
46-50,F,1,B,2,10,P00007362,12.0,5102.714285714285
51-55,F,1,C,1,17,P00009330,4.0,2028.5454545454545
18-25,M,0,A,1,5,P00019708,12.0,4889.636363636364
55+,F,1,C,1,4,P00001282,12.0,4886.35294117647
18-25,M,0,A,3,3,P00022408,36.0,2321.5
18-25,M,0,A,1,5,P00001853,4.0,1444.0
26-35,M,0,B,5+,17,P00001398,4.0,1407.2727272727273
36-45,F,1,B,1,15,P00002538,18.0,2347.6153846153848
46-50,F,1,C,2,3,P00000518,44.0,2889.0
46-50,F,1,C,3,15,P00000101,24.0,4706.2
26-35,M,0,A,1,17,P00000925,14.0,7331.0625
51-55,F,1,C,3,10,P00003693,8.0,4077.705882352941
46-50,F,1,B,2,16,P00000795,18.0,4449.3125
18-25,M,0,A,1,17,P00013896,6.0,2444.3846153846152
46-50,F,1,B,2,10,P00006613,4.0,2325.7272727272725
55+,F,1,C,2,17,P00019880,44.0,5196.666666666667
26-35,M,0,A,4,1,P00000148,45.0,5398.916666666667
18-25,M,0,A,1,10,P00001085,12.0,3154.9
26-35,M,0,B,2,4,P00001455,4.0,1855.0
26-35,M,0,A,4,12,P00004622,30.0,6159.941176470588
51-55,F,1,B,5+,6,P00007992,9.0,9357.9
36-45,M,0,B,1,17,P00007687,4.0,4572.6
55+,F,1,C,4,6,P00014882,9.0,6656.8
26-35,M,0,B,2,1,P00001383,18.0,4889.5
0-17,M,0,A,2,4,P00007232,40.0,4533.384615384615
51-55,F,1,C,1,12,P00003072,40.0,9185.333333333334
55+,F,1,C,2,5,P00004697,18.0,4783.2
36-45,M,1,B,4,6,P00012180,36.0,8762.272727272728
46-50,F,1,B,1,10,P00010731,9.0,1790.2
36-45,M,0,B,1,4,P00007992,20.0,5293.588235294118
51-55,F,1,C,2,3,P00003982,18.0,6403.375
36-45,M,0,B,1,9,P00013633,24.0,3195.8333333333335
55+,F,1,C,3,14,P00005776,36.0,9614.0
55+,F,1,C,3,4,P00000781,36.0,5746.5625
51-55,F,1,C,2,1,P00003745,4.0,8602.1875
0-17,M,0,A,3,20,P00000809,7.0,6172.142857142857
46-50,F,1,B,1,5,P00001457,4.0,4437.35294117647
55+,F,1,C,1,10,P00023146,40.0,3136.769230769231
26-35,M,0,B,1,5,P00008902,36.0,2932.4
46-50,F,1,C,2,5,P00002892,42.0,6280.0
18-25,M,0,A,2,17,P00006098,12.0,6451.727272727273
46-50,F,1,B,2,12,P00012502,27.0,6817.076923076923
55+,F,1,C,1,3,P00003451,36.0,5698.727272727273
55+,F,1,C,1,10,P00000573,4.0,3698.0
51-55,F,1,C,1,17,P00005818,28.0,6504.631578947368
55+,F,1,C,3,11,P00008010,10.0,10218.142857142857
36-45,F,1,B,1,5,P00007348,30.0,5084.0
55+,F,1,C,4,10,P00042983,20.0,4298.277777777777
0-17,M,0,A,4,4,P00004898,16.0,4314.6
55+,F,1,C,2,3,P00003982,3.0,3436.285714285714
36-45,F,1,B,2,5,P00005758,4.0,5610.5
18-25,M,0,A,1,16,P00013668,36.0,2489.4
51-55,F,1,B,5+,12,P00002733,27.0,7338.5
46-50,F,1,C,5+,4,P00003693,36.0,2355.3571428571427
51-55,F,1,C,2,4,P00019774,18.0,3967.8823529411766
18-25,M,0,A,1,8,P00012072,30.0,3949.5
51-55,F,1,C,2,12,P00001853,36.0,9066.684210526315
36-45,M,0,A,4,7,P00000070,27.0,7557.214285714285
0-17,M,0,A,2,2,P00000215,10.0,3748.0
36-45,M,0,B,1,5,P00010106,21.0,3480.6
26-35,M,0,A,1,3,P00000070,16.0,6700.066666666667
46-50,F,1,B,1,3,P00004649,20.0,6560.85
26-35,M,0,B,2,17,P00007923,20.0,4602.545454545455
18-25,M,0,A,2,5,P00004358,9.0,5866.454545454545
26-35,M,0,A,1,3,P00038818,7.0,7874.545454545455
55+,F,1,C,1,17,P00002675,40.0,3286.2727272727275
26-35,M,0,A,1,3,P00004697,18.0,7002.277777777777
36-45,M,0,B,1,10,P00004270,4.0,7986.0
36-45,F,1,B,2,10,P00005612,4.0,3375.9444444444443
51-55,F,1,C,2,16,P00005311,12.0,6006.058823529412
51-55,F,1,C,2,10,P00008415,3.0,3153.5
26-35,M,0,B,1,10,P00005606,16.0,3920.866666666667
36-45,M,1,B,5+,12,P00005818,13.0,11115.9
46-50,F,1,B,1,4,P00039916,6.0,4852.384615384615
51-55,F,1,C,2,17,P00028093,30.0,723.0714285714286
26-35,M,0,A,4,3,P00031009,40.0,12147.3125
55+,F,1,C,1,6,P00000772,18.0,6854.5
51-55,F,1,C,2,10,P00004002,7.0,7793.416666666667
36-45,M,1,B,5+,12,P00013089,40.0,5831.0
46-50,F,1,B,3,11,P00033924,7.0,10261.4
0-17,M,0,A,2,10,P00023688,18.0,7299.526315789473
51-55,F,1,B,3,7,P00073899,7.0,5379.5
36-45,M,0,A,3,7,P00021132,28.0,6732.636363636364
51-55,F,1,C,2,5,P00001803,24.0,1930.0
46-50,F,1,B,4,10,P00002084,6.0,4335.142857142857
36-45,M,0,B,5+,4,P00003982,40.0,3576.1428571428573
18-25,M,0,A,3,17,P00003088,28.0,3572.9
26-35,M,0,A,4,4,P00013089,20.0,5834.176470588235
46-50,F,1,B,1,7,P00012070,20.0,7178.181818181818
51-55,F,1,C,1,17,P00011460,32.0,1457.6666666666667
18-25,M,0,A,2,3,P00003088,14.0,8192.5
55+,F,1,C,5+,5,P00011771,27.0,3167.722222222222
18-25,M,0,A,1,12,P00030785,5.0,4665.8
55+,F,1,C,4,15,P00001457,12.0,7463.307692307692
18-25,M,0,A,3,16,P00003003,18.0,8071.666666666667
55+,F,1,C,2,5,P00028358,6.0,3978.6363636363635
46-50,F,1,C,4,16,P00003426,18.0,3816.8
51-55,F,1,C,5+,12,P00006684,5.0,8189.727272727273
36-45,F,1,B,2,5,P00003982,20.0,6216.8
55+,F,1,C,2,3,P00014993,20.0,8178.0526315789475
55+,F,1,C,2,10,P00005612,16.0,2799.7272727272725
46-50,F,1,B,3,5,P00000573,4.0,2559.0
36-45,F,1,B,2,17,P00002469,42.0,1839.076923076923
51-55,F,1,C,5+,3,P00000404,21.0,8641.533333333333
51-55,F,1,C,2,10,P00022414,20.0,2607.4666666666667
