User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Category_Ratio,User_Favourite_Product,User_Favourite_Product_Ratio,User_Favourite_Subcategory,User_Favourite_Subcategory_Ratio,User_Purchase_Std,Purchase_Avg
46-50,F,1,C,4,17,0.2,P00062865,0.13333333333333333,8.0,0.13333333333333333,8397.926938068875,4506.0
36-45,M,1,B,2,3,0.2631578947368421,P00053354,0.10526315789473684,7.0,0.21052631578947367,4574.184214487888,5956.315789473684
46-50,F,1,B,1,4,0.18181818181818182,P00001457,0.09090909090909091,36.0,0.2727272727272727,9254.904972745288,8224.363636363636
26-35,M,0,A,1,19,0.19047619047619047,P00004270,0.023809523809523808,11.0,0.07142857142857142,8749.115536649137,12271.095238095239
36-45,M,0,B,1,17,0.1875,P00057760,0.125,16.0,0.125,5390.337428754654,3845.4375
18-25,M,0,A,2,5,0.15,P00001976,0.05,42.0,0.15,8135.344675517669,5335.4
51-55,F,1,C,2,10,0.21428571428571427,P00006213,0.07142857142857142,6.0,0.07142857142857142,10045.914724048633,6521.785714285715
0-17,M,0,A,3,5,0.3125,P00002815,0.0625,6.0,0.1875,6394.636028214063,4595.75
26-35,M,0,A,2,18,0.21428571428571427,P00001853,0.07142857142857142,42.0,0.21428571428571427,10339.903315381076,8306.42857142857
46-50,F,1,B,2,3,0.17647058823529413,P00014144,0.058823529411764705,24.0,0.11764705882352941,6570.706165603959,3954.529411764706
26-35,M,0,B,1,10,0.21052631578947367,P00007781,0.05263157894736842,4.0,0.10526315789473684,6516.867178231689,4566.473684210527
55+,F,1,C,1,10,0.26666666666666666,P00005261,0.06666666666666667,3.0,0.06666666666666667,6237.7833135390865,4015.6666666666665
0-17,M,0,A,2,17,0.2,P00004398,0.05,26.0,0.1,10568.667243941305,8766.95
51-55,F,1,B,4,3,0.25,P00010770,0.022727272727272728,7.0,0.11363636363636363,7118.507122216612,8185.454545454545
46-50,F,1,B,2,8,0.23076923076923078,P00000925,0.07692307692307693,14.0,0.15384615384615385,2585.082315308949,4538.923076923077
0-17,M,0,A,2,4,0.2,P00034759,0.1,6.0,0.3,7225.520665591435,4472.0
46-50,F,1,B,2,10,0.2727272727272727,P00000518,0.09090909090909091,42.0,0.18181818181818182,6816.091036523927,4498.727272727273
51-55,F,1,C,5+,12,0.42105263157894735,P00073708,0.10526315789473684,30.0,0.10526315789473684,3892.826101000606,7100.0526315789475
36-45,M,0,B,3,3,0.2,P00008604,0.1,16.0,0.1,11573.938413521993,10749.8
26-35,M,0,B,1,11,0.21428571428571427,P00002627,0.07142857142857142,9.0,0.14285714285714285,5484.361958642646,5026.642857142857
51-55,F,1,C,3,8,0.21428571428571427,P00000953,0.07142857142857142,27.0,0.14285714285714285,4850.208567510437,6059.071428571428
36-45,M,0,B,3,17,0.15789473684210525,P00005776,0.05263157894736842,28.0,0.15789473684210525,7464.769981532785,5762.105263157895
51-55,F,1,C,3,6,0.17647058823529413,P00003708,0.058823529411764705,12.0,0.17647058823529413,3837.0588546974054,3108.176470588235
0-17,M,0,A,1,15,0.3333333333333333,P00000526,0.06666666666666667,20.0,0.13333333333333333,3464.199422391159,2531.9333333333334
51-55,F,1,C,2,15,0.2777777777777778,P00000770,0.05555555555555555,4.0,0.1111111111111111,2243.278268269206,1514.2777777777778
26-35,M,0,A,3,10,0.21052631578947367,P00004697,0.05263157894736842,30.0,0.15789473684210525,4522.1804501138395,2909.6315789473683
46-50,F,1,B,2,17,0.21428571428571427,P00004008,0.07142857142857142,18.0,0.2857142857142857,7564.821642908113,4597.785714285715
26-35,M,0,A,2,6,0.25,P00013503,0.08333333333333333,6.0,0.08333333333333333,3482.4791184738006,6992.916666666667
55+,F,1,C,1,3,0.17647058823529413,P00026798,0.11764705882352941,10.0,0.11764705882352941,6640.481077540729,4980.764705882353
26-35,M,0,B,2,3,0.18181818181818182,P00001110,0.09090909090909091,9.0,0.09090909090909091,9159.106559246724,4917.818181818182
36-45,M,0,B,1,3,0.125,P00017818,0.0625,30.0,0.1875,7018.515284588329,4547.0
46-50,F,1,B,1,10,0.3076923076923077,P00000743,0.07692307692307693,40.0,0.15384615384615385,7821.468855918469,4702.307692307692
18-25,M,0,A,2,17,0.2,P00015489,0.06666666666666667,7.0,0.06666666666666667,7241.319487759777,5069.733333333334
55+,F,1,C,2,5,0.18181818181818182,P00009159,0.09090909090909091,14.0,0.18181818181818182,6230.830363457331,4746.727272727273
18-25,M,0,A,2,5,0.2,P00005612,0.1,16.0,0.2,10154.100133005933,5470.8
51-55,F,1,C,2,9,0.21428571428571427,P00000925,0.07142857142857142,20.0,0.14285714285714285,8419.555813307885,10277.357142857143
26-35,M,0,A,4,12,0.3,P00002815,0.1,36.0,0.2,6170.353788704322,8377.1
18-25,M,0,A,2,5,0.25,P00018025,0.08333333333333333,44.0,0.16666666666666666,7506.778419696711,4419.666666666667
26-35,M,0,A,1,20,0.16129032258064516,P00094842,0.06451612903225806,24.0,0.12903225806451613,10300.233806303433,12069.741935483871
36-45,F,1,B,1,7,0.2,P00003235,0.05,21.0,0.15,4483.614745586658,7023.35
55+,F,1,C,1,3,0.13333333333333333,P00017278,0.06666666666666667,21.0,0.13333333333333333,8009.710498305582,8522.533333333333
26-35,M,0,A,4,3,0.2,P00013668,0.1,14.0,0.2,4986.393621089739,4790.7
46-50,F,1,B,1,17,0.3157894736842105,P00008131,0.05263157894736842,40.0,0.15789473684210525,6374.397029161278,3958.4736842105262
51-55,F,1,C,1,17,0.2631578947368421,P00000148,0.05263157894736842,20.0,0.15789473684210525,3214.2859938549955,1993.3157894736842
55+,F,1,C,4,4,0.21052631578947367,P00001853,0.05263157894736842,24.0,0.10526315789473684,6525.393432605608,4699.315789473684
36-45,F,1,B,2,10,0.17647058823529413,P00006603,0.058823529411764705,36.0,0.23529411764705882,7224.310625059871,4939.588235294118
46-50,F,1,B,3,11,0.21052631578947367,P00006347,0.05263157894736842,27.0,0.2631578947368421,3836.3953689499454,5712.263157894737
18-25,M,0,A,3,4,0.16666666666666666,P00008010,0.08333333333333333,6.0,0.25,3658.1391558186156,2131.5833333333335
51-55,F,1,C,2,12,0.3,P00006347,0.1,18.0,0.3,4469.8098704282465,6122.5
18-25,M,0,A,1,16,0.29411764705882354,P00004002,0.058823529411764705,42.0,0.29411764705882354,5798.0326956396075,3851.470588235294
36-45,M,0,B,3,3,0.09090909090909091,P00013678,0.09090909090909091,4.0,0.18181818181818182,9601.335504643468,6209.454545454545
51-55,F,1,C,2,17,0.25,P00004270,0.0625,40.0,0.125,5412.706279364017,3721.75
55+,F,1,C,1,3,0.23076923076923078,P00008197,0.07692307692307693,4.0,0.15384615384615385,6400.528512833119,3659.923076923077
26-35,M,0,A,2,17,0.26666666666666666,P00005621,0.06666666666666667,10.0,0.13333333333333333,9745.45269050428,4663.0
46-50,F,1,B,3,12,0.23076923076923078,P00000953,0.07692307692307693,30.0,0.3076923076923077,3136.031795610007,6453.384615384615
18-25,M,0,A,1,3,0.23529411764705882,P00002469,0.058823529411764705,6.0,0.11764705882352941,3082.9785504682086,3177.3529411764707
36-45,M,0,A,5+,16,0.14893617021276595,P00075833,0.0425531914893617,7.0,0.10638297872340426,5150.12255155372,6662.446808510638
18-25,M,0,A,2,10,0.35714285714285715,P00004907,0.07142857142857142,42.0,0.21428571428571427,9560.946293514704,7715.214285714285
26-35,M,0,A,2,8,0.1875,P00001409,0.0625,18.0,0.125,3871.7716094616603,5609.0625
36-45,F,1,B,1,8,0.25,P00001229,0.08333333333333333,6.0,0.16666666666666666,2468.972176040185,1868.1666666666667
55+,F,1,C,2,12,0.15384615384615385,P00001282,0.07692307692307693,12.0,0.15384615384615385,5783.412352227484,3673.4615384615386
18-25,M,0,A,2,4,0.21052631578947367,P00021034,0.05263157894736842,4.0,0.15789473684210525,3048.2150035065342,1763.5263157894738
26-35,M,0,B,1,10,0.14285714285714285,P00001708,0.07142857142857142,21.0,0.21428571428571427,8738.9821951811,8371.5
26-35,M,0,A,1,9,0.2222222222222222,P00002733,0.05555555555555555,14.0,0.1111111111111111,3639.5027779338534,5984.333333333333
51-55,F,1,C,1,1,0.13333333333333333,P00000573,0.06666666666666667,36.0,0.13333333333333333,4795.689461331271,4772.533333333334
36-45,M,0,A,1,14,0.2,P00023333,0.1,24.0,0.2,8450.986624846435,8660.6
51-55,F,1,B,1,8,0.10204081632653061,P00021034,0.04081632653061224,10.0,0.14285714285714285,6714.864665452323,7175.061224489796
26-35,M,0,B,2,16,0.1875,P00014943,0.0625,28.0,0.125,9490.22487593594,4830.9375
46-50,F,1,C,2,8,0.21428571428571427,P00080789,0.14285714285714285,16.0,0.14285714285714285,6318.664393665818,4823.214285714285
51-55,F,1,C,5+,15,0.25,P00004008,0.08333333333333333,4.0,0.08333333333333333,3706.961162543527,2170.1666666666665
26-35,M,0,B,1,17,0.23076923076923078,P00003936,0.07692307692307693,40.0,0.23076923076923078,7444.427304866097,5604.692307692308
51-55,F,1,C,1,17,0.25,P00023185,0.0625,20.0,0.125,7761.54886175004,5431.25
36-45,F,1,B,2,16,0.23529411764705882,P00011935,0.058823529411764705,28.0,0.11764705882352941,6346.388767614689,3625.470588235294
55+,F,1,C,3,14,0.2,P00002733,0.1,18.0,0.2,3708.6547740836345,2809.7
26-35,M,0,A,2,3,0.10416666666666667,P00061128,0.041666666666666664,20.0,0.08333333333333333,8933.944797112561,9230.354166666666
51-55,F,1,C,2,3,0.2857142857142857,P00006603,0.07142857142857142,20.0,0.14285714285714285,3110.6982820900203,5337.428571428572
51-55,F,1,B,4,12,0.15217391304347827,P00013564,0.021739130434782608,30.0,0.10869565217391304,6778.2832575308985,6814.760869565217
36-45,M,0,B,5+,10,0.15384615384615385,P00005606,0.07692307692307693,28.0,0.15384615384615385,2749.5049717619336,2217.3846153846152
55+,F,1,C,3,4,0.2,P00006540,0.1,9.0,0.1,6334.6615835242355,4182.6
36-45,M,0,A,5+,10,0.14893617021276595,P00000215,0.02127659574468085,42.0,0.1276595744680851,4367.454460376177,5460.404255319149
0-17,M,0,A,1,3,0.18181818181818182,P00012374,0.09090909090909091,30.0,0.2727272727272727,3906.5945528042707,3795.0
18-25,M,0,A,1,16,0.2,P00005871,0.1,30.0,0.2,7979.532568459828,4788.3
51-55,F,1,C,1,5,0.35714285714285715,P00000070,0.07142857142857142,20.0,0.14285714285714285,8603.189190483534,5429.357142857143
55+,F,1,C,1,8,0.14285714285714285,P00002627,0.02040816326530612,35.0,0.10204081632653061,7062.253175146297,8287.918367346938
46-50,F,1,B,4,6,0.1875,P00008171,0.0625,28.0,0.1875,4016.5948964888153,6384.1875
26-35,M,0,B,1,10,0.26666666666666666,P00005819,0.06666666666666667,4.0,0.06666666666666667,2758.085144926941,1949.6666666666667
55+,F,1,C,2,4,0.2727272727272727,P00003982,0.09090909090909091,6.0,0.09090909090909091,5162.208632323606,3535.818181818182
26-35,M,0,B,1,4,0.25,P00011222,0.08333333333333333,16.0,0.16666666666666666,4482.569845997095,2394.3333333333335
51-55,F,1,C,2,12,0.21052631578947367,P00013089,0.05263157894736842,42.0,0.15789473684210525,5614.899987652944,8321.736842105263
51-55,F,1,C,2,10,0.23529411764705882,P00002538,0.058823529411764705,6.0,0.23529411764705882,2468.451389982368,1614.4705882352941
36-45,M,0,A,3,3,0.14285714285714285,P00003382,0.07142857142857142,40.0,0.21428571428571427,7990.784161550325,8244.857142857143
51-55,F,1,B,1,3,0.14285714285714285,P00007362,0.07142857142857142,10.0,0.14285714285714285,7019.688902345622,7273.857142857143
46-50,F,1,B,1,10,0.2727272727272727,P00006275,0.09090909090909091,35.0,0.18181818181818182,4537.689985003382,3188.0
55+,F,1,C,5+,10,0.21052631578947367,P00000526,0.05263157894736842,4.0,0.10526315789473684,4226.8309233953,2597.8947368421054
51-55,F,1,C,3,3,0.18181818181818182,P00000781,0.09090909090909091,42.0,0.18181818181818182,3937.4363186769588,3584.181818181818
0-17,M,0,A,5+,16,0.3,P00001229,0.1,6.0,0.1,5591.872292294714,3020.8
0-17,M,0,A,2,10,0.25,P00094424,0.125,28.0,0.1875,2825.111888639693,2469.875
51-55,F,1,C,1,10,0.25,P00018831,0.08333333333333333,8.0,0.16666666666666666,4075.25760107892,3318.1666666666665
26-35,M,0,B,1,4,0.15384615384615385,P00005254,0.07692307692307693,20.0,0.15384615384615385,7617.349040016211,4776.692307692308
46-50,F,1,B,1,5,0.23529411764705882,P00002743,0.058823529411764705,12.0,0.11764705882352941,7171.161569603138,3841.5882352941176
26-35,M,0,A,1,11,0.2727272727272727,P00030034,0.09090909090909091,42.0,0.18181818181818182,6754.791545131634,7758.727272727273
36-45,M,0,B,5+,4,0.23076923076923078,P00002538,0.07692307692307693,36.0,0.15384615384615385,1954.2149154833087,1107.5384615384614
36-45,M,1,A,3,13,0.19444444444444445,P00029336,0.05555555555555555,7.0,0.1388888888888889,9110.093224480754,12124.888888888889
36-45,F,1,B,1,16,0.21428571428571427,P00004002,0.07142857142857142,21.0,0.14285714285714285,6353.029446520113,6941.071428571428
51-55,F,1,C,4,10,0.2631578947368421,P00002084,0.05263157894736842,6.0,0.15789473684210525,5486.326395835144,3595.1052631578946
51-55,F,1,B,1,3,0.22580645161290322,P00001575,0.03225806451612903,10.0,0.0967741935483871,10340.402535580975,12764.258064516129
36-45,M,1,A,3,3,0.2,P00045294,0.05714285714285714,36.0,0.11428571428571428,10391.862911420063,13541.228571428572
26-35,M,0,B,1,4,0.21052631578947367,P00003745,0.05263157894736842,16.0,0.15789473684210525,8704.538658499367,6649.578947368421
26-35,M,0,A,2,16,0.14285714285714285,P00052662,0.047619047619047616,42.0,0.19047619047619047,8836.479375507799,9760.952380952382
51-55,F,1,C,2,4,0.23529411764705882,P00002152,0.058823529411764705,30.0,0.11764705882352941,4489.4951201469785,3644.9411764705883
26-35,M,0,A,4,12,0.38461538461538464,P00004405,0.07692307692307693,30.0,0.23076923076923078,6058.784661705932,7020.076923076923
0-17,M,0,A,2,3,0.35714285714285715,P00004631,0.07142857142857142,18.0,0.14285714285714285,10143.34889211905,6785.857142857143
26-35,M,0,B,3,4,0.4,P00003913,0.1,28.0,0.2,3998.5333088799225,2542.8
46-50,M,1,A,5+,3,0.14705882352941177,P00005866,0.029411764705882353,30.0,0.11764705882352941,10016.522918686425,11920.20588235294
51-55,F,1,C,5+,7,0.26666666666666666,P00003982,0.06666666666666667,27.0,0.2,5291.706370754685,9187.8
55+,F,1,C,1,10,0.2,P00007992,0.1,12.0,0.2,7837.520670892464,5470.6
51-55,F,1,B,1,12,0.25,P00008171,0.08333333333333333,18.0,0.25,6960.984881117866,10649.166666666666
18-25,M,0,A,2,11,0.1875,P00000518,0.0625,27.0,0.125,6740.195617524762,7137.1875
0-17,M,0,A,1,10,0.3,P00004568,0.1,4.0,0.2,3722.6226850911917,2040.9
46-50,F,1,B,3,1,0.2,P00027776,0.1,20.0,0.2,3497.159952494786,6546.2
55+,F,1,C,1,3,0.14285714285714285,P00002274,0.07142857142857142,20.0,0.14285714285714285,7892.018601719722,5794.928571428572
55+,F,1,C,3,4,0.15384615384615385,P00093268,0.15384615384615385,6.0,0.15384615384615385,7781.124130276371,4291.307692307692
46-50,F,1,B,3,18,0.2,P00047674,0.06666666666666667,7.0,0.16666666666666666,10350.344100504608,14070.966666666667
0-17,M,0,A,5+,17,0.23076923076923078,P00000404,0.07692307692307693,20.0,0.15384615384615385,8763.146271569538,5866.923076923077
0-17,M,0,A,2,15,0.17647058823529413,P00001790,0.058823529411764705,18.0,0.11764705882352941,6726.994779049032,4435.411764705882
0-17,M,0,A,1,4,0.15,P00000770,0.05,18.0,0.1,8914.65371098856,6946.55
55+,F,1,C,2,16,0.2,P00000770,0.06666666666666667,10.0,0.13333333333333333,7593.497092594301,3744.3333333333335
26-35,M,0,B,3,4,0.14285714285714285,P00001853,0.07142857142857142,36.0,0.14285714285714285,8109.274908304783,5286.0
26-35,M,0,A,1,11,0.38461538461538464,P00000337,0.07692307692307693,36.0,0.23076923076923078,4851.104138129212,6805.7692307692305
26-35,M,0,A,5+,16,0.17391304347826086,P00002815,0.021739130434782608,30.0,0.10869565217391304,7908.033637759897,7832.369565217391
55+,F,1,C,1,4,0.16666666666666666,P00002892,0.08333333333333333,8.0,0.25,8484.204637638895,4708.833333333333
18-25,M,0,A,2,3,0.1111111111111111,P00015158,0.05555555555555555,7.0,0.1111111111111111,8551.118671609447,7400.777777777777
26-35,M,0,B,4,5,0.2,P00005394,0.06666666666666667,20.0,0.13333333333333333,8991.838752049392,6419.0
55+,F,1,C,2,10,0.23076923076923078,P00008415,0.07692307692307693,20.0,0.15384615384615385,9675.89692191839,5492.076923076923
36-45,M,1,B,4,11,0.25,P00001853,0.08333333333333333,27.0,0.16666666666666666,7288.75530536697,10142.916666666666
46-50,F,1,B,3,7,0.16666666666666666,P00000148,0.05555555555555555,20.0,0.2222222222222222,4165.67292620347,5768.888888888889
0-17,M,0,A,3,16,0.25,P00002274,0.08333333333333333,8.0,0.08333333333333333,3386.7850223890487,2536.6666666666665
46-50,F,1,B,2,20,0.21212121212121213,P00000404,0.030303030303030304,6.0,0.06060606060606061,11449.833669726122,14250.242424242424
18-25,M,0,A,2,4,0.15789473684210525,P00002675,0.05263157894736842,44.0,0.15789473684210525,4943.2744918479275,4059.5789473684213
36-45,F,1,B,1,17,0.3076923076923077,P00025885,0.07692307692307693,9.0,0.15384615384615385,8719.3170905548,7539.7692307692305
0-17,M,0,A,5+,5,0.15384615384615385,P00012025,0.07692307692307693,20.0,0.3076923076923077,8142.317887243354,3819.076923076923
55+,F,1,C,3,2,0.2,P00004403,0.1,5.0,0.1,10799.226311793514,6387.4
46-50,F,1,B,2,5,0.21428571428571427,P00000247,0.07142857142857142,6.0,0.14285714285714285,1439.064225861322,929.0
0-17,M,0,A,2,15,0.16666666666666666,P00005460,0.05555555555555555,40.0,0.3888888888888889,5599.330025573963,3670.1666666666665
26-35,M,0,A,1,12,0.3333333333333333,P00008171,0.06666666666666667,27.0,0.13333333333333333,4900.202938460328,8676.866666666667
51-55,F,1,C,2,17,0.2631578947368421,P00010731,0.05263157894736842,42.0,0.15789473684210525,6928.243677173342,4731.684210526316
46-50,F,1,B,1,10,0.2222222222222222,P00001621,0.05555555555555555,28.0,0.1111111111111111,8943.704383787244,5880.888888888889
55+,F,1,C,3,5,0.2222222222222222,P00079820,0.1111111111111111,36.0,0.2222222222222222,7479.220976044011,4778.055555555556
26-35,M,0,A,3,1,0.2,P00002152,0.05,42.0,0.2,4376.774225505885,7558.1
51-55,F,1,B,4,3,0.1794871794871795,P00030464,0.05128205128205128,30.0,0.10256410256410256,8464.27131624334,12050.923076923076
51-55,F,1,C,1,6,0.2,P00021541,0.1,9.0,0.2,4341.710036891506,7326.4
0-17,M,0,A,1,17,0.3125,P00000070,0.0625,40.0,0.125,2277.387962849838,1839.25
0-17,M,0,A,1,15,0.2,P00000221,0.05,27.0,0.1,6957.2803085764235,4227.85
46-50,F,1,B,1,11,0.1875,P00002379,0.0625,35.0,0.1875,5621.218461849116,8154.9375
46-50,F,1,B,4,11,0.3076923076923077,P00004977,0.07692307692307693,30.0,0.23076923076923078,3318.1300669240863,6908.846153846154
36-45,M,1,A,4,20,0.21875,P00077703,0.0625,40.0,0.09375,9953.88155237289,13219.09375
51-55,F,1,C,3,16,0.25,P00019514,0.08333333333333333,28.0,0.16666666666666666,4753.615398416306,3293.4166666666665
55+,F,1,C,3,16,0.4,P00008016,0.1,36.0,0.2,2991.616248414522,1256.0
46-50,F,1,B,1,4,0.23076923076923078,P00003235,0.07692307692307693,28.0,0.15384615384615385,1836.4219914739724,775.3076923076923
51-55,F,1,C,4,4,0.2,P00001029,0.1,4.0,0.1,5553.824564107953,4367.2
46-50,F,1,B,2,3,0.23076923076923078,P00000070,0.07692307692307693,35.0,0.23076923076923078,6690.584521817937,6514.923076923077
26-35,M,0,A,2,20,0.13157894736842105,P00077940,0.05263157894736842,40.0,0.07894736842105263,11002.217571376643,11013.157894736842
0-17,M,0,A,2,16,0.3,P00052821,0.2,32.0,0.2,6630.731808950066,3967.9
36-45,M,1,B,4,3,0.23076923076923078,P00004130,0.07692307692307693,28.0,0.15384615384615385,8198.690947731246,9259.384615384615
0-17,M,0,A,1,5,0.23076923076923078,P00013896,0.07692307692307693,28.0,0.15384615384615385,6884.952777150308,3259.923076923077
51-55,F,1,C,3,4,0.3333333333333333,P00026653,0.06666666666666667,6.0,0.13333333333333333,7997.033498801438,4906.266666666666
26-35,M,0,A,2,4,0.2,P00001790,0.06666666666666667,4.0,0.13333333333333333,10264.539205207318,7471.666666666667
36-45,M,1,B,2,1,0.125,P00019487,0.0625,7.0,0.125,9630.984887114782,8801.8125
26-35,M,0,A,1,16,0.16666666666666666,P00000148,0.05555555555555555,36.0,0.1111111111111111,3667.150087561986,2712.3333333333335
36-45,F,1,B,3,16,0.2222222222222222,P00006469,0.05555555555555555,12.0,0.1111111111111111,7618.209533742164,5502.166666666667
51-55,F,1,C,3,16,0.25,P00000285,0.05,40.0,0.2,5364.99581595952,3553.0
46-50,F,1,C,2,10,0.3333333333333333,P00005460,0.05555555555555555,10.0,0.1111111111111111,7991.902705422606,4932.833333333333
55+,F,1,C,2,5,0.2,P00077703,0.13333333333333333,32.0,0.13333333333333333,7215.837853209391,4754.266666666666
51-55,F,1,C,2,4,0.2,P00008171,0.1,40.0,0.2,8536.226559656074,5344.1
46-50,F,1,C,2,4,0.23529411764705882,P00003913,0.058823529411764705,30.0,0.17647058823529413,8739.499041707139,4488.0
46-50,F,1,C,1,4,0.15789473684210525,P00001085,0.05263157894736842,44.0,0.15789473684210525,10748.232811906679,7081.368421052632
36-45,F,1,B,1,4,0.15,P00002387,0.05,42.0,0.15,6880.522095398223,4494.9
26-35,M,0,A,1,5,0.2,P00061105,0.1,30.0,0.2,7599.436363448625,5066.9
46-50,F,1,B,3,8,0.13333333333333333,P00018429,0.06666666666666667,18.0,0.26666666666666666,7932.8385918162685,5672.533333333334
